Name,Date,Value,Ud,Set
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2017-07-01,0.5670000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2017-08-01,0.479,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2017-09-01,0.472,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2017-10-01,0.513,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2017-11-01,0.471,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2017-12-01,0.49,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-01-01,0.632,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-02-01,0.7879999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-03-01,0.715,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-04-01,0.6659999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-05-01,0.6679999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-06-01,0.599,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-07-01,0.55,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-08-01,0.561,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-09-01,0.61,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-10-01,0.677,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-11-01,0.607,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2018-12-01,0.519,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-01-01,0.4370000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-02-01,0.352,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-03-01,0.287,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-04-01,0.233,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-05-01,0.16,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-06-01,-0.009000000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-07-01,-0.123,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-08-01,-0.363,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-09-01,-0.337,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-10-01,-0.219,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-11-01,-0.104,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2019-12-01,-0.065,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-01-01,-0.077,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-02-01,-0.221,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-03-01,-0.173,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-04-01,-0.156,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-05-01,-0.237,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-06-01,-0.232,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-07-01,-0.305,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-08-01,-0.317,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-09-01,-0.345,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-10-01,-0.386,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-11-01,-0.381,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2020-12-01,-0.396,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-01-01,-0.366,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-02-01,-0.256,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-03-01,-0.186,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-04-01,-0.149,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-05-01,-0.079,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-06-01,-0.111,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-07-01,-0.191,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-08-01,-0.266,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-09-01,-0.136,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-10-01,0.045,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-11-01,0.017,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2021-12-01,0.002,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-01-01,0.215,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-02-01,0.627,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-03-01,0.83,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-04-01,1.345,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-05-01,1.575,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-06-01,2.094,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-07-01,1.792,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-08-01,1.813,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A siete años,2022-09-01,2.62,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2012-10-01,1.794,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2012-11-01,1.709,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2012-12-01,1.62,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-01-01,1.765,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-02-01,1.864,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-03-01,1.716,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-04-01,1.574,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-05-01,1.616,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-06-01,1.883,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-07-01,1.947,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-08-01,2.115,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-09-01,2.221,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-10-01,2.111,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-11-01,2.003,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2013-12-01,2.069,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-01-01,2.066,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-02-01,1.887,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-03-01,1.832,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-04-01,1.763,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-05-01,1.632,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-06-01,1.533,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-07-01,1.398,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-08-01,1.243,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-09-01,1.182,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-10-01,1.099,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-11-01,1.004,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2014-12-01,0.9109999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-01-01,0.736,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-02-01,0.703,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-03-01,0.628,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-04-01,0.514,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-05-01,0.898,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-06-01,1.157,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-07-01,1.12,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-08-01,0.996,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-09-01,1.024,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-10-01,0.93,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-11-01,0.9,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2015-12-01,0.925,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-01-01,0.836,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-02-01,0.602,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-03-01,0.575,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-04-01,0.563,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-05-01,0.562,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-06-01,0.47,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-07-01,0.316,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-08-01,0.287,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-09-01,0.31,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-10-01,0.406,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-11-01,0.618,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2016-12-01,0.732,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-01-01,0.733,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-02-01,0.765,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-03-01,0.823,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-04-01,0.743,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-05-01,0.8170000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-06-01,0.769,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-07-01,0.9359999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-08-01,0.845,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-09-01,0.846,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-10-01,0.887,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-11-01,0.8340000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2017-12-01,0.825,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-01-01,0.9540000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-02-01,1.122,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-03-01,1.038,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-04-01,0.985,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-05-01,0.998,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-06-01,0.9390000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-07-01,0.8859999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-08-01,0.897,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-09-01,0.945,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-10-01,1.008,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-11-01,0.94,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2018-12-01,0.852,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-01-01,0.773,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-02-01,0.6629999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-03-01,0.5770000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-04-01,0.521,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-05-01,0.4370000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-06-01,0.247,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-07-01,0.121,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-08-01,-0.187,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-09-01,-0.157,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-10-01,-0.03700000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-11-01,0.083,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2019-12-01,0.12,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-01-01,0.103,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-02-01,-0.069,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-03-01,-0.076,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-04-01,-0.04099999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-05-01,-0.132,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-06-01,-0.114,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-07-01,-0.193,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-08-01,-0.199,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-09-01,-0.213,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-10-01,-0.255,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-11-01,-0.241,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2020-12-01,-0.265,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-01-01,-0.225,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-02-01,-0.073,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-03-01,0.026,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-04-01,0.07400000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-05-01,0.147,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-06-01,0.104,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-07-01,0.001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-08-01,-0.092,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-09-01,0.058,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-10-01,0.235,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-11-01,0.179,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2021-12-01,0.155,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-01-01,0.377,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-02-01,0.747,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-03-01,0.993,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-04-01,1.487,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-05-01,1.761,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-06-01,2.254,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-07-01,1.995,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-08-01,1.947,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A diez años,2022-09-01,2.682,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2012-10-01,2.222,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2012-11-01,2.14,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2012-12-01,2.068,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-01-01,2.188,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-02-01,2.286,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-03-01,2.162,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-04-01,2.016,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-05-01,2.07,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-06-01,2.294,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-07-01,2.358,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-08-01,2.52,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-09-01,2.625,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-10-01,2.542,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-11-01,2.462,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2013-12-01,2.512,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2014-01-01,2.507,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2014-02-01,2.335,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2014-03-01,2.283,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2014-04-01,2.21,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A quince años,2014-05-01,2.081,%,BCE_TIPOS
